"","6","9","12","15","18","21","24","30","36","48","60","72","84","96","108","120"
"40",0.322,0.3785,0.435,0.4615,0.488,0.5145,0.541,0.6075,0.674,0.844,1.006,1.158,1.286,1.403,1.476,1.572
"41",0.251,0.311,0.371,0.38625,0.4015,0.41675,0.432,0.4955,0.559,0.711,0.851,0.986,1.084,1.195,1.262,1.338
"42",0.094,0.1805,0.267,0.295,0.323,0.351,0.379,0.4415,0.504,0.601,0.661,0.707,0.727,0.747,0.773,0.827
"43",0.005,0.1115,0.218,0.2435,0.269,0.2945,0.32,0.3955,0.471,0.556,0.64,0.698,0.761,0.801,0.845,0.879
"44",0.085,0.1425,0.2,0.2335,0.267,0.3005,0.334,0.416,0.498,0.618,0.742,0.861,0.979,1.032,1.074,1.134
"45",0.333,0.4535,0.574,0.631,0.688,0.745,0.802,0.943,1.084,1.325,1.523,1.738,1.887,1.97,1.999,2.117
"46",0.218,0.3565,0.495,0.54175,0.5885,0.63525,0.682,0.826,0.97,1.224,1.433,1.622,1.814,1.917,1.973,2.07
"47",0.076,0.182,0.288,0.316,0.344,0.372,0.4,0.512,0.624,0.904,1.176,1.399,1.61,1.775,1.862,1.993
"48",0.091,0.151,0.211,0.24525,0.2795,0.31375,0.348,0.4115,0.475,0.682,0.9,1.103,1.331,1.501,1.594,1.716
"49",0.074,0.104,0.134,0.1515,0.169,0.1865,0.204,0.25,0.296,0.473,0.687,0.868,1.064,1.188,1.274,1.387
"50",0.031,0.0585,0.086,0.0945,0.103,0.1115,0.12,0.1765,0.233,0.408,0.611,0.822,1.034,1.182,1.293,1.448
"51",0.06,0.1505,0.241,0.29975,0.3585,0.41725,0.476,0.5905,0.705,0.931,1.152,1.357,1.553,1.706,1.754,1.868
"52",0.067,0.136,0.205,0.2555,0.306,0.3565,0.407,0.491,0.575,0.824,1.038,1.233,1.429,1.588,1.653,1.74
"53",0.04,0.091,0.142,0.20025,0.2585,0.31675,0.375,0.468,0.561,0.878,1.14,1.372,1.53,1.711,1.787,1.911
"54",0.026,0.0805,0.135,0.1745,0.214,0.2535,0.293,0.3495,0.406,0.672,0.905,1.127,1.289,1.432,1.542,1.619
"55",0.03,0.0785,0.127,0.16675,0.2065,0.24625,0.286,0.35,0.414,0.686,0.944,1.204,1.42,1.587,1.711,1.743
"56",0.084,0.138,0.192,0.24675,0.3015,0.35625,0.411,0.4875,0.564,0.827,1.062,1.31,1.51,1.643,1.828,1.808
"57",0.095,0.1395,0.184,0.228,0.272,0.316,0.36,0.4185,0.477,0.733,0.94,1.168,1.361,1.481,1.692,1.68
"58",0.06,0.126,0.192,0.24475,0.2975,0.35025,0.403,0.4725,0.542,0.786,0.989,1.193,1.348,1.49,1.645,1.671
"59",0.05,0.121,0.192,0.24625,0.3005,0.35475,0.409,0.5125,0.616,0.898,1.075,1.355,1.528,1.656,1.737,1.827
"60",0.076,0.166,0.256,0.31525,0.3745,0.43375,0.493,0.5945,0.696,0.948,1.128,1.351,1.516,1.634,1.682,1.776
"61",0.077,0.1575,0.238,0.28775,0.3375,0.38725,0.437,0.53,0.623,0.879,1.096,1.303,1.467,1.586,1.663,1.739
"62",0.06,0.135,0.21,0.25825,0.3065,0.35475,0.403,0.488,0.573,0.801,1.044,1.197,1.353,1.485,1.587,1.648
"63",0.182,0.249,0.316,0.368,0.42,0.472,0.524,0.6165,0.709,0.928,1.131,1.287,1.437,1.552,1.652,1.712
"64",0.195,0.2435,0.292,0.331,0.37,0.409,0.448,0.521,0.594,0.822,1.047,1.198,1.346,1.475,1.582,1.649
"65",0.345,0.4075,0.47,0.51375,0.5575,0.60125,0.645,0.729,0.813,1.033,1.252,1.419,1.58,1.698,1.791,1.863
"66",0.395,0.447,0.499,0.53575,0.5725,0.60925,0.646,0.708,0.77,0.993,1.209,1.348,1.512,1.649,1.732,1.824
"67",0.36,0.407,0.454,0.48325,0.5125,0.54175,0.571,0.6175,0.664,0.905,1.12,1.271,1.44,1.617,1.689,1.799
"68",0.395,0.4275,0.46,0.48125,0.5025,0.52375,0.545,0.5975,0.65,0.828,0.998,1.102,1.236,1.464,1.501,1.61
"69",0.413,0.4415,0.47,0.48125,0.4925,0.50375,0.515,0.5685,0.622,0.829,0.998,1.105,1.264,1.483,1.544,1.65
"70",0.31,0.336,0.362,0.369,0.376,0.383,0.39,0.4455,0.501,0.685,0.84,0.951,1.066,1.26,1.348,1.455
"71",0.14,0.1835,0.227,0.23075,0.2345,0.23825,0.242,0.285,0.328,0.516,0.667,0.794,0.919,1.085,1.207,1.323
"72",0.04,0.0575,0.075,0.0895,0.104,0.1185,0.133,0.198,0.263,0.441,0.589,0.711,0.851,0.995,1.123,1.24
"73",0.023,0.034,0.045,0.058,0.071,0.084,0.097,0.1515,0.206,0.364,0.534,0.683,0.85,1.022,1.168,1.325
"74",0.006,0.013,0.02,0.028,0.036,0.044,0.052,0.1,0.148,0.283,0.419,0.561,0.728,0.907,1.066,1.216
"75",0.011,0.021,0.031,0.0415,0.052,0.0625,0.073,0.1145,0.156,0.278,0.403,0.529,0.687,0.863,1.028,1.183
"76",0.023,0.037,0.051,0.061,0.071,0.081,0.091,0.1425,0.194,0.32,0.461,0.622,0.803,1,1.178,1.333
"77",0.01,0.024,0.038,0.05,0.062,0.074,0.086,0.1365,0.187,0.347,0.497,0.647,0.822,1.028,1.202,1.328
"78",0.006,0.0175,0.029,0.043,0.057,0.071,0.085,0.141,0.197,0.346,0.489,0.665,0.857,1.07,1.26,1.409
"79",0.01,0.022,0.034,0.04725,0.0605,0.07375,0.087,0.1505,0.214,0.349,0.482,0.626,0.798,0.994,1.17,1.326
"80",0.021,0.0335,0.046,0.06075,0.0755,0.09025,0.105,0.1855,0.266,0.42,0.524,0.716,0.902,1.081,1.248,1.355
"81",0.007,0.027,0.047,0.05425,0.0615,0.06875,0.076,0.152,0.228,0.378,0.51,0.707,0.903,1.085,1.254,1.369
"82",0.003,0.0135,0.024,0.03425,0.0445,0.05475,0.065,0.1595,0.254,0.486,0.678,0.903,1.115,1.318,1.448,1.486
"83",0.002,0.018,0.034,0.04575,0.0575,0.06925,0.081,0.1735,0.266,0.465,0.653,0.861,1.079,1.29,1.43,1.511
"84",0.0025,0.01375,0.025,0.0315,0.038,0.0445,0.051,0.1175,0.184,0.35,0.523,0.711,0.936,1.154,1.302,1.399
"85",0.003,0.0165,0.03,0.03625,0.0425,0.04875,0.055,0.1035,0.152,0.317,0.502,0.68,0.9,1.112,1.27,1.375
"86",0.004,0.015,0.026,0.03625,0.0465,0.05675,0.067,0.115,0.163,0.337,0.5,0.678,0.888,1.096,1.259,1.371
"87",0.006,0.017,0.028,0.036,0.044,0.052,0.06,0.0955,0.131,0.265,0.411,0.572,0.8,1.009,1.184,1.305
"88",0.006,0.0125,0.019,0.02425,0.0295,0.03475,0.04,0.0845,0.129,0.263,0.423,0.58,0.803,1.017,1.191,1.314
"89",0.002,0.0045,0.007,0.01025,0.0135,0.01675,0.02,0.0495,0.079,0.181,0.309,0.425,0.625,0.821,1.014,1.144
"90",0.005,0.007,0.009,0.02075,0.0325,0.04425,0.056,0.099,0.142,0.232,0.338,0.489,0.669,0.852,1.024,1.165
"91",0.008,0.0125,0.017,0.02225,0.0275,0.03275,0.038,0.0785,0.119,0.188,0.271,0.366,0.53,0.697,0.863,0.988
"92",0.013,0.015,0.017,0.0265,0.036,0.0455,0.055,0.107,0.159,0.238,0.304,0.386,0.542,0.692,0.849,0.973
"93",0.003,0.01,0.017,0.02525,0.0335,0.04175,0.05,0.0935,0.137,0.236,0.297,0.388,0.531,0.663,0.79,0.906
"94",0.002,0.0095,0.017,0.0235,0.03,0.0365,0.043,0.08,0.117,0.203,0.257,0.346,0.477,0.602,0.718,0.81
"95",0.003,0.0115,0.02,0.0275,0.035,0.0425,0.05,0.0945,0.139,0.208,0.266,0.345,0.452,0.569,0.691,0.786
"96",0.008,0.0175,0.027,0.03525,0.0435,0.05175,0.06,0.0945,0.129,0.196,0.243,0.316,0.419,0.521,0.613,0.705
"97",0.009,0.0145,0.02,0.0275,0.035,0.0425,0.05,0.0785,0.107,0.164,0.217,0.283,0.377,0.468,0.543,0.612
"98",0.01,0.0135,0.017,0.02275,0.0285,0.03425,0.04,0.062,0.084,0.133,0.162,0.215,0.272,0.373,0.463,0.538
"99",0.007,0.007,0.007,0.024,0.041,0.058,0.075,0.1285,0.182,0.274,0.347,0.458,0.566,0.68,0.765,0.821
"100",0.01,0.01,0.01,0.025,0.04,0.055,0.07,0.1115,0.153,0.243,0.321,0.43,0.559,0.716,0.837,0.938
