[DateTime], [Close]
1987-03-31,82.4000
1987-06-30,83.7000
1987-09-30,85.8000
1987-12-31,86.9000
1988-03-31,87.3000
1988-06-30,87.2000
1988-09-30,86.4000
1988-12-31,85.4000
1989-03-31,85.2000
1989-06-30,84.9000
1989-09-30,83.8000
1989-12-31,84.3000
1990-03-31,83.6000
1990-06-30,83.6000
1990-09-30,82.4000
1990-12-31,80.5000
1991-03-31,79.4000
1991-06-30,79.5000
1991-09-30,80.2000
1991-12-31,80.7000
1992-03-31,80.4000
1992-06-30,80.1000
1992-09-30,80.3000
1992-12-31,80.9000
1993-03-31,82.0000
1993-06-30,82.5000
1993-09-30,82.7000
1993-12-31,83.1000
1994-03-31,83.3000
1994-06-30,84.9000
1994-09-30,85.9000
1994-12-31,86.3000
1995-03-31,86.5000
1995-06-30,84.8000
1995-09-30,83.7000
1995-12-31,83.3000
1996-03-31,83.4000
1996-06-30,83.4000
1996-09-30,84.4000
1996-12-31,84.2000
1997-03-31,84.8000
1997-06-30,84.9000
1997-09-30,86.2000
1997-12-31,86.5000
1998-03-31,86.5000
1998-06-30,85.4000
1998-09-30,84.6000
1998-12-31,84.8000
1999-03-31,85.4000
1999-06-30,85.1000
1999-09-30,85.6000
1999-12-31,86.1000
2000-03-31,85.7000
2000-06-30,85.5000
2000-09-30,85.6000
2000-12-31,85.6000
2001-03-31,84.1000
2001-06-30,83.8000
2001-09-30,82.5000
2001-12-31,81.9000
2002-03-31,83.5000
2002-06-30,84.7000
2002-09-30,84.6000
2002-12-31,84.2000
2003-03-31,84.1000
2003-06-30,83.5000
2003-09-30,84.1000
2003-12-31,85.4000
2004-03-31,85.4000
2004-06-30,85.8000
2004-09-30,86.0000
2004-12-31,85.9000
2005-03-31,85.5000
2005-06-30,85.8000
2005-09-30,86.1000
2005-12-31,86.6000
2006-03-31,86.4000
2006-06-30,85.5000
2006-09-30,84.5000
2006-12-31,84.2000
2007-03-31,85.6000
2007-06-30,86.0000
2007-09-30,85.3000
2007-12-31,83.2000
2008-03-31,81.2000
2008-06-30,80.9000
2008-09-30,81.5000
2008-12-31,79.2000
2009-03-31,74.8000
2009-06-30,72.7000
2009-09-30,73.5000
2009-12-31,75.5000
2010-03-31,77.5000
2010-06-30,79.1000
2010-09-30,79.5000
2010-12-31,79.9000
2011-03-31,80.7000
2011-06-30,80.3000
2011-09-30,82.0000
2011-12-31,82.1000
2012-03-31,81.6000
2012-06-30,81.6000
2012-09-30,80.6000
2012-12-31,80.2000
2013-03-31,80.9000
2013-06-30,80.5000
2013-09-30,80.9000
2013-12-31,81.7000
2014-03-31,81.3000
2014-06-30,82.8000
2014-09-30,82.2000
2014-12-31,82.7000
2015-03-31,81.3000
2015-06-30,80.0000
2015-09-30,80.6000
2015-12-31,80.0000
2016-03-31,80.2000
2016-06-30,78.4000
2016-09-30,80.7000
2016-12-31,81.4000
2017-03-31,82.7000
2017-06-30,84.4000
2017-09-30,85.1000
2017-12-31,86.0000

To view more historical data, please upgrade your subscription.
