[DateTime], [Close]
1990-02-07,12.5000
1990-02-08,13.0000
1990-02-09,12.5000
1990-02-12,12.3800
1990-02-13,12.5000
1990-02-15,12.0000
1990-02-16,12.8800
1990-02-19,13.0000
1990-02-21,12.7500
1990-02-22,13.2500
1990-02-26,13.6300
1990-02-27,13.7500
1990-03-01,12.7500
1990-03-02,12.0000
1990-03-05,12.3800
1990-03-06,12.6300
1990-03-07,12.5000
1990-03-08,13.0000
1990-03-09,11.8800
1990-03-12,12.5000
1990-03-13,13.0000
1990-03-15,12.8800
1990-03-16,12.7500
1990-03-19,13.0000
1990-03-20,13.2500
1990-03-21,13.0000
1990-03-23,12.7500
1990-03-26,13.0000
1990-03-27,13.5000
1990-03-28,12.7500
1990-03-29,12.5000
1990-03-30,12.6300
1990-04-02,12.7500
1990-04-04,13.0000
1990-04-05,13.5000
1990-04-06,12.7500
1990-04-10,11.7500
1990-04-11,13.0000
1990-04-12,12.7500
1990-04-16,13.0000
1990-04-19,12.8800
1990-04-20,11.5000
1990-04-23,12.8800
1990-04-24,13.0000
1990-04-26,12.2500
1990-04-30,12.5000
1990-05-01,14.0000
1990-05-02,12.7500
1990-05-03,13.0000
1990-05-04,13.7500
1990-05-07,13.5000
1990-05-08,13.6300
1990-05-09,13.3800
1990-05-10,13.0000
1990-05-11,13.7500
1990-05-14,13.8800
1990-05-15,12.0000
1990-05-16,13.5000
1990-05-18,13.7500
1990-05-22,14.1300
1990-05-23,13.5000
1990-05-24,14.0000
1990-05-25,12.5000
1990-05-28,14.0000
1990-05-29,13.8800
1990-05-30,13.5000
1990-06-01,13.8800
1990-06-04,13.7500
1990-06-05,13.8800
1990-06-07,14.0000
1990-06-08,13.8800
1990-06-11,13.7500
1990-06-13,13.5000
1990-06-14,13.8000
1990-06-15,10.0000
1990-06-18,13.3800
1990-06-20,12.8800
1990-06-21,13.0000
1990-06-26,13.5000
1990-06-29,13.7500
1990-07-03,14.8800
1990-07-04,14.0000
1990-07-05,13.7500
1990-07-06,14.2500
1990-07-10,13.8800
1990-07-11,14.0000
1990-07-12,13.7500
1990-07-16,14.0000
1990-07-17,13.7500
